"","RouteDataID","CountryNum","StateNum","Route","RPID","Year","RecordedCar","Car1_10","Car11_20","Car21_30","Car31_40","Car41_50","Car1","Car2","Car3","Car4","Car5","Car6","Car7","Car8","Car9","Car10","Car11","Car12","Car13","Car14","Car15","Car16","Car17","Car18","Car19","Car20","Car21","Car22","Car23","Car24","Car25","Car26","Car27","Car28","Car29","Car30","Car31","Car32","Car33","Car34","Car35","Car36","Car37","Car38","Car39","Car40","Car41","Car42","Car43","Car44","Car45","Car46","Car47","Car48","Car49","Car50","Noise1","Noise2","Noise3","Noise4","Noise5","Noise6","Noise7","Noise8","Noise9","Noise10","Noise11","Noise12","Noise13","Noise14","Noise15","Noise16","Noise17","Noise18","Noise19","Noise20","Noise21","Noise22","Noise23","Noise24","Noise25","Noise26","Noise27","Noise28","Noise29","Noise30","Noise31","Noise32","Noise33","Noise34","Noise35","Noise36","Noise37","Noise38","Noise39","Noise40","Noise41","Noise42","Noise43","Noise44","Noise45","Noise46","Noise47","Noise48","Noise49","Noise50","RouteYear"
"1619",6365395,124,68,296,101,2017,"1     ",1,2,4,1,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962017
"1620",6235611,124,68,297,101,1997,"NULL",0,9,31,38,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,2,2,3,2,7,8,0,0,2,8,1,0,2,10,6,4,2,4,8,0,1,1,0,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2971997
"1621",6243083,124,68,297,101,2001,"1     ",0,17,44,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,3,3,4,2,1,5,5,1,3,7,10,4,6,7,2,2,7,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972001
"1622",6246557,124,68,297,101,2002,"1     ",0,9,32,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,1,1,1,1,2,2,1,8,7,8,0,4,1,1,4,0,2,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972002
"1623",6171281,124,68,297,101,2003,"1     ",0,14,27,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,4,3,1,0,2,3,6,1,3,3,3,5,3,0,2,4,4,6,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972003
"1624",6242589,124,68,297,101,2004,"1     ",0,18,19,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,0,5,5,0,3,4,0,2,3,1,1,4,1,2,1,3,7,3,3,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972004
"1625",6249892,124,68,297,101,2005,"1     ",0,14,41,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,8,2,2,4,3,4,3,2,8,3,10,2,1,6,0,2,9,5,3,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972005
"1626",6251038,124,68,297,101,2006,"1     ",0,12,24,26,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,3,3,3,0,2,4,1,1,0,2,2,1,6,5,3,4,3,4,2,2,6,1,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972006
"1627",6261924,124,68,297,101,2007,"1     ",0,16,33,29,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,2,2,2,3,4,1,4,3,1,2,6,4,6,2,5,4,6,6,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972007
"1628",6300389,124,68,297,101,2008,"NULL",0,6,16,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,1,2,0,1,0,1,3,3,5,3,3,6,4,5,5,3,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972008
"1629",6313437,124,68,297,101,2009,"NULL",1,30,54,39,12,0,0,0,0,0,1,0,0,0,0,0,0,3,4,5,1,1,5,1,10,5,7,4,6,6,5,5,5,3,8,6,10,4,1,7,5,5,0,1,0,4,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,2972009
"1630",6352960,124,68,297,101,2013,"1     ",0,13,37,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,1,2,3,2,2,1,5,6,5,7,4,3,2,9,7,2,4,7,2,7,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972013
"1631",6355588,124,68,297,101,2014,"1     ",0,8,20,44,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,3,2,1,0,4,1,3,1,5,3,0,5,3,7,4,9,3,10,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,2972014
"1632",6360563,124,68,297,101,2016,"1     ",0,9,44,27,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,2,0,2,0,3,4,5,1,6,5,8,6,6,4,3,3,4,5,4,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972016
"1633",6366910,124,68,297,101,2017,"1     ",0,64,59,41,6,0,0,0,0,0,0,0,0,0,0,1,1,0,8,5,7,11,11,9,11,6,11,10,2,7,5,5,7,3,3,7,5,8,5,4,3,5,1,2,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2972017
"1634",6229019,124,68,298,101,1997,"NULL",2,4,5,0,13,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2981997
"1635",6240549,124,68,298,101,2001,"1     ",3,2,4,2,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982001
"1636",6245107,124,68,298,101,2002,"1     ",4,0,10,2,11,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,0,0,0,0,0,1,0,0,1,1,0,2,3,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2982002
"1637",6170873,124,68,298,101,2003,"1     ",4,1,3,4,10,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2982003
"1638",6242143,124,68,298,101,2004,"1     ",1,2,10,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,2,2,4,2,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982004
"1639",6248977,124,68,298,101,2005,"1     ",4,4,7,7,19,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,2,0,2,0,1,0,3,0,1,0,0,0,0,1,1,1,1,0,0,3,8,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982005
"1640",6251039,124,68,298,101,2006,"1     ",8,5,6,5,5,3,0,1,0,2,0,0,2,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,2,2,0,0,1,0,1,0,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982006
"1641",6262820,124,68,298,101,2007,"1     ",4,2,4,6,7,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,1,0,0,0,2,1,0,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982007
"1642",6300595,124,68,298,101,2008,"NULL",5,4,2,10,7,0,0,2,0,0,0,2,0,1,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,0,0,2,1,0,0,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982008
"1643",6313066,124,68,298,101,2009,"NULL",6,2,14,24,25,0,0,2,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,3,5,2,3,2,0,1,1,1,0,1,15,0,1,1,2,3,2,1,5,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2982009
"1644",6340881,124,68,298,101,2011,"1     ",7,3,11,23,24,0,1,1,1,1,2,1,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,3,2,2,2,3,3,0,0,0,1,0,1,11,4,3,1,3,3,2,1,4,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,2982011
"1645",6346952,124,68,298,101,2012,"1     ",5,1,10,17,21,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,3,1,3,0,4,4,0,0,1,0,0,0,7,1,2,2,2,2,1,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2982012
"1646",6361050,124,68,298,101,2016,"1     ",7,7,7,11,15,0,0,0,0,2,0,2,0,1,2,1,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,1,3,2,2,2,1,0,0,0,0,0,6,0,0,2,1,2,1,2,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2982016
"1647",6365378,124,68,298,101,2017,"1     ",8,4,8,16,18,0,1,0,0,2,0,0,2,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4,0,0,3,5,3,0,0,0,0,0,0,7,1,0,1,1,2,1,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2982017
"1648",6241898,124,68,299,101,2001,"1     ",12,20,0,0,0,0,2,0,1,0,1,0,2,0,6,2,2,4,4,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992001
"1649",6245115,124,68,299,101,2002,"1     ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992002
"1650",6170876,124,68,299,101,2003,"1     ",0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2992003
"1651",6248981,124,68,299,101,2005,"1     ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2992005
"1652",6251040,124,68,299,101,2006,"0     ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2992006
"1653",6262478,124,68,299,101,2007,"0     ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992007
"1654",6300530,124,68,299,101,2008,"NULL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992008
"1655",6317226,124,68,299,101,2010,"1     ",2,8,6,0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,4,0,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992010
"1656",6340882,124,68,299,101,2011,"1     ",1,12,8,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,2,4,1,1,0,0,0,0,0,0,0,3,1,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992011
"1657",6345623,124,68,299,101,2012,"NULL",1,8,9,2,3,0,0,0,1,0,0,0,0,0,0,3,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992012
"1658",6351018,124,68,299,101,2013,"1     ",1,8,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992013
"1659",6355161,124,68,299,101,2014,"1     ",1,8,1,3,3,0,0,0,0,0,1,0,0,0,0,1,1,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2992014
"1660",6358326,124,68,299,101,2015,"1     ",5,4,4,2,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2992015
"1661",6361935,124,68,299,101,2016,"1     ",8,28,16,5,7,1,0,0,0,1,1,1,0,2,2,5,5,3,0,6,3,5,1,0,0,0,0,0,1,5,5,4,0,1,0,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2992016
"1662",6364974,124,68,299,101,2017,"1     ",7,22,11,2,4,0,0,1,1,0,1,1,0,0,3,3,6,3,4,3,1,2,0,0,0,0,0,0,0,2,2,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2992017
"1663",6245205,124,68,300,101,2002,"1     ",0,2,2,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,2,1,0,0,1,3,1,1,0,0,0,1,1,1,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3002002
"1664",6251041,124,68,300,101,2006,"1     ",3,3,2,11,8,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,3,1,2,1,1,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002006
"1665",6262389,124,68,300,101,2007,"1     ",5,10,6,45,22,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,1,3,0,4,1,0,0,1,1,0,1,0,1,1,2,2,4,5,6,3,4,9,4,6,7,3,1,1,3,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002007
"1666",6313003,124,68,300,101,2009,"NULL",3,9,1,39,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,5,0,1,0,0,0,0,0,0,0,0,1,5,0,5,4,1,5,9,3,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3002009
"1667",6340883,124,68,300,101,2011,"1     ",20,19,17,39,12,0,1,1,1,1,3,4,6,0,3,3,1,4,2,4,0,0,1,0,4,3,2,3,3,3,0,0,1,1,1,0,6,3,2,2,3,7,11,2,3,2,1,0,0,3,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3002011
"1668",6346460,124,68,300,101,2012,"NULL",0,3,5,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,1,3,0,0,2,3,5,7,3,5,6,4,4,7,0,0,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002012
"1669",6352532,124,68,300,101,2013,"1     ",0,0,13,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,2,0,3,1,2,1,1,1,3,6,2,4,2,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3002013
"1670",6354553,124,68,300,101,2014,"1     ",2,2,1,20,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,2,4,5,5,1,0,0,0,1,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3002014
"1671",6366753,124,68,300,101,2017,"1     ",2,0,4,29,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,4,2,4,0,6,0,1,4,5,3,4,4,2,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3002017
"1672",6311867,124,68,301,101,2009,"NULL",5,5,24,5,27,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,1,1,2,2,1,0,2,3,4,3,2,4,3,2,0,0,0,0,0,0,1,2,0,1,0,4,1,5,2,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012009
"1673",6318855,124,68,301,101,2010,"1     ",4,6,22,13,8,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,3,2,0,4,2,1,3,1,2,1,2,3,3,6,1,2,3,1,0,0,0,0,0,0,1,0,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012010
"1674",6340884,124,68,301,101,2011,"1     ",6,8,17,4,9,0,0,0,0,1,2,1,1,1,0,0,1,0,1,0,0,0,2,4,0,1,4,1,0,2,1,3,2,1,2,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3012011
